ablation:None	0.9166666666666666	1.0	1.0	0.9166666666666666	0.9285714285714286	1.0	1.0	1.0	0.9285714285714286	1.0
ablation:codon_bias	0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0
ablation:fickett	0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9285714285714286	1.0
ablation:hexamer	1.0	0.9166666666666666	1.0	0.8333333333333334	0.8571428571428571	0.9285714285714286	1.0	0.9285714285714286	0.8571428571428571	1.0
ablation:nt_bias	0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9285714285714286	1.0
