ablation:None	0.8451542547285166	1.0	1.0	0.8451542547285166	0.8660254037844387	1.0	1.0	1.0	0.8660254037844387	1.0
ablation:codon_bias	0.8451542547285166	1.0	1.0	0.8451542547285166	1.0	1.0	1.0	1.0	1.0	1.0
ablation:fickett	0.8451542547285166	1.0	1.0	0.8451542547285166	1.0	1.0	1.0	1.0	0.8660254037844387	1.0
ablation:hexamer	1.0	0.8451542547285166	1.0	0.7071067811865476	0.7142857142857143	0.8660254037844387	1.0	0.8660254037844387	0.7453559924999299	1.0
ablation:nt_bias	0.8451542547285166	1.0	1.0	0.8451542547285166	1.0	1.0	1.0	1.0	0.8660254037844387	1.0
