svm.SVC(kernel="rbf")	0.8451542547285166	0.8451542547285166	1.0	0.7071067811865476	1.0	0.8660254037844387	1.0	0.7453559924999299	0.8660254037844387	1.0
ensemble.RandomForestClassifier(max_features="sqrt")	0.8451542547285166	1.0	1.0	0.8451542547285166	1.0	1.0	1.0	1.0	0.8660254037844387	1.0
ensemble.GradientBoostingClassifier(learning_rate=0.8)	0.8451542547285166	1.0	1.0	0.8451542547285166	1.0	1.0	1.0	1.0	0.8660254037844387	1.0
